policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P001500,C000182,48,F,Single,0,IT,High,Term,36000.0,27.27,Quarterly,2014-07-20,,121,10,Bank,,False,,True,0,False,False,0,0,False,0.02,False,,2024-06-30,v1.0
P001501,C000363,56,F,Married,2,US,Low,Universal,293000.0,298.92,Monthly,2023-05-08,,13,1,Bank,,False,,False,0,False,False,2,0,False,0.12,False,,2024-06-30,v1.0
P001502,C000038,35,F,Married,3,US,,Term,432000.0,298.68,Annual,2011-06-17,,158,13,Online,,False,,True,1,False,False,0,0,False,0.14,False,,2024-06-30,v1.0
P001503,C002544,45,M,Widowed,1,FR,Mid,Whole,468000.0,888.46,Monthly,2015-11-05,,105,8,Employer,,False,,False,0,False,False,0,0,False,0.06,False,,2024-06-30,v1.0
P001504,C001372,28,M,Married,0,FR,Mid,Whole,258000.0,420.02,Monthly,2023-05-09,2027-10-15,54,4,Employer,,True,0.24,True,2,False,False,0,0,False,0.03,True,Life Event,2024-06-30,v1.0
P001505,C000920,53,F,Single,0,DE,Low,Term,99000.0,91.61,Monthly,2022-09-28,2031-01-14,101,8,Agent,A1039,True,0.2,False,0,False,False,1,1,False,0.02,True,Price,2024-06-30,v1.0
P001506,C002769,51,F,Married,1,US,Mid,Whole,958000.0,1458.39,Quarterly,2022-12-03,,19,1,Employer,,False,,False,0,False,False,0,0,False,0.07,False,,2024-06-30,v1.0
P001507,C000015,50,F,Widowed,2,US,Mid,Whole,445000.0,633.09,Monthly,2014-03-04,2017-06-16,40,3,Employer,,False,,False,0,False,False,0,4,False,0.04,True,Replacement,2024-06-30,v1.0
P001508,C000492,45,U,Single,3,ES,Mid,Term,84000.0,75.57,Monthly,2013-04-28,2020-10-18,91,7,Agent,A1092,False,,False,0,False,False,1,0,False,-0.16,True,Price,2024-06-30,v1.0
P001509,C001449,49,F,Single,2,US,Low,Whole,604000.0,669.03,Quarterly,2014-05-11,,123,10,Agent,A1047,True,0.1,False,0,False,False,0,2,True,-0.01,False,,2024-06-30,v1.0
P001510,C001131,64,M,Married,1,US,Low,Universal,168000.0,204.85,Monthly,2013-02-26,,138,11,Agent,A1020,True,0.18,False,0,False,False,2,0,False,-0.06,False,,2024-06-30,v1.0
P001511,C002941,41,M,Single,1,FR,High,Term,378000.0,249.99,Monthly,2016-10-24,,93,7,Agent,A1059,True,0.16,False,0,False,False,0,0,False,-0.06,False,,2024-06-30,v1.0
P001512,C000310,46,M,Single,0,UK,Mid,Universal,458000.0,619.88,Monthly,2018-09-17,,70,5,Bank,,False,,False,0,False,False,0,1,False,-0.0,False,,2024-06-30,v1.0
P001513,C000738,31,F,Single,1,US,High,Term,94000.0,51.2,Annual,2015-02-21,,113,9,Online,,True,0.08,False,0,False,False,1,1,False,0.11,False,,2024-06-30,v1.0
P001514,C000545,34,F,Divorced,1,US,Mid,Term,137000.0,85.12,Annual,2014-08-19,,120,10,Agent,A1091,True,0.19,False,0,False,False,1,0,False,0.08,False,,2024-06-30,v1.0
P001515,C002461,46,F,Single,1,IT,High,Whole,250000.0,310.66,Monthly,2010-05-12,,172,14,Agent,A1060,False,,True,6,False,True,0,1,False,0.09,False,,2024-06-30,v1.0
P001516,C000250,58,F,Married,4,ES,Low,Term,160000.0,124.66,Monthly,2018-12-15,,67,5,Agent,A1008,True,0.09,True,0,True,False,0,4,False,0.21,False,,2024-06-30,v1.0
P001517,C000758,41,F,Married,1,US,Low,Universal,73000.0,78.49,Quarterly,2024-03-22,,3,0,Agent,A1052,False,,False,0,False,False,0,0,False,-0.0,False,,2024-06-30,v1.0
P001518,C001804,42,F,Widowed,2,UK,Mid,Whole,227000.0,204.87,Quarterly,2018-03-03,,77,6,Agent,A1093,True,0.09,True,1,True,False,1,1,True,0.18,False,,2024-06-30,v1.0
P001519,C001297,40,F,Widowed,2,US,High,Universal,122000.0,134.11,Monthly,2010-02-22,,174,14,Bank,,False,,True,1,False,False,2,0,False,0.1,False,,2024-06-30,v1.0
P001520,C001631,38,M,Married,2,FR,Mid,Whole,173000.0,273.55,Monthly,2014-02-14,2018-05-24,52,4,Bank,,False,,False,0,False,False,1,1,True,0.06,True,Replacement,2024-06-30,v1.0
P001521,C001914,48,F,Widowed,0,US,Mid,Universal,50000.0,49.74,Quarterly,2022-02-20,,28,2,Employer,,False,,False,0,False,False,0,3,False,0.09,False,,2024-06-30,v1.0
P001522,C000813,27,F,Single,1,DE,Low,Whole,178000.0,214.31,Annual,2024-01-03,,5,0,Bank,,False,,True,2,False,False,1,1,True,-0.03,False,,2024-06-30,v1.0
P001523,C000028,60,M,Married,2,UK,Mid,Term,672000.0,335.9,Quarterly,2015-09-30,2022-04-26,80,6,Bank,,True,0.13,False,0,False,False,0,1,True,0.18,True,Life Event,2024-06-30,v1.0
P001524,C000957,37,M,Married,3,UK,Mid,Universal,206000.0,194.32,Monthly,2018-01-12,,78,6,Agent,A1083,True,0.14,True,2,False,False,1,0,False,0.14,False,,2024-06-30,v1.0
P001525,C002032,53,F,Single,1,IT,High,Term,120000.0,104.95,Quarterly,2020-08-01,,47,3,Online,,False,,True,0,False,False,0,1,False,-0.1,False,,2024-06-30,v1.0
P001526,C000476,29,M,Married,0,US,,Term,219000.0,149.22,Monthly,2015-12-03,2022-03-01,76,6,Online,,False,,False,0,False,False,0,0,False,-0.05,True,Life Event,2024-06-30,v1.0
P001527,C000317,53,M,Single,1,FR,Low,Term,402000.0,287.1,Monthly,2020-10-12,,45,3,Employer,,False,,False,0,False,False,0,2,False,-0.01,False,,2024-06-30,v1.0
P001528,C000244,53,M,Divorced,0,US,Low,Universal,91000.0,96.43,Monthly,2020-06-19,,49,4,Bank,,False,,True,1,False,False,3,0,False,-0.01,False,,2024-06-30,v1.0
P001529,C000747,49,F,Married,0,US,Low,Term,488000.0,322.32,Quarterly,2017-11-20,,80,6,Bank,,False,,False,0,False,False,0,2,False,0.13,False,,2024-06-30,v1.0
P001530,C000696,33,F,Married,1,US,Mid,Term,71000.0,29.9,Monthly,2021-12-01,,31,2,Agent,A1050,False,,True,2,True,False,1,0,False,0.01,False,,2024-06-30,v1.0
P001531,C000271,47,M,Single,0,US,Low,Term,114000.0,79.92,Annual,2019-04-08,,63,5,Agent,A1020,False,,False,0,False,False,1,0,False,0.11,False,,2024-06-30,v1.0
P001532,C001771,30,M,Single,2,US,Mid,Term,107000.0,79.62,Quarterly,2022-08-24,,22,1,Agent,A1028,False,,False,0,False,False,1,0,True,0.01,False,,2024-06-30,v1.0
P001533,C001262,41,U,Widowed,1,FR,Mid,Term,352000.0,306.3,Monthly,2012-04-02,2017-03-07,60,5,Agent,A1000,False,,True,1,True,False,1,0,True,0.1,True,Replacement,2024-06-30,v1.0
P001534,C002424,57,F,Married,2,UK,,Whole,97000.0,133.44,Monthly,2018-07-10,,72,6,Online,,False,,False,0,False,False,2,4,False,0.08,False,,2024-06-30,v1.0
P001535,C000265,54,F,Widowed,1,IT,,Term,316000.0,220.37,Monthly,2011-09-09,,155,12,Online,,False,,False,0,False,False,0,2,False,0.04,False,,2024-06-30,v1.0
P001536,C002973,45,M,Single,1,UK,High,Whole,185000.0,235.12,Quarterly,2021-01-09,,42,3,Agent,A1066,False,,False,0,False,False,0,1,False,0.02,False,,2024-06-30,v1.0
P001537,C000920,33,M,Single,1,US,Mid,Term,165000.0,115.14,Monthly,2019-11-23,,56,4,Online,,False,,False,0,False,False,0,1,False,0.09,False,,2024-06-30,v1.0
P001538,C000339,52,M,Married,0,US,Mid,Term,344000.0,281.74,Monthly,2016-05-17,,98,8,Agent,A1089,True,0.08,False,0,False,False,2,0,False,0.11,False,,2024-06-30,v1.0
P001539,C000388,45,F,Married,1,IT,Mid,Whole,294000.0,454.4,Monthly,2021-11-30,,31,2,Employer,,False,,True,3,True,False,0,2,True,0.14,False,,2024-06-30,v1.0
P001540,C002624,18,M,Single,1,US,Mid,Term,367000.0,324.53,Monthly,2013-09-05,,131,10,Online,,False,,False,0,False,False,0,0,False,-0.09,False,,2024-06-30,v1.0
P001541,C002050,54,M,Married,1,US,Low,Term,311000.0,230.33,Monthly,2010-08-05,,169,14,Online,,False,,True,1,False,False,0,1,False,0.03,False,,2024-06-30,v1.0
P001542,C001165,44,M,Married,1,US,Low,Universal,939000.0,829.25,Monthly,2024-04-19,,2,0,Agent,A1098,False,,True,0,False,False,1,0,False,-0.04,False,,2024-06-30,v1.0
P001543,C000375,59,M,Single,1,US,Low,Term,336000.0,221.53,Annual,2011-03-26,,161,13,Online,,False,,False,0,False,False,0,1,False,-0.02,False,,2024-06-30,v1.0
P001544,C002033,31,F,Single,2,UK,High,Term,163000.0,103.94,Annual,2014-09-18,,119,9,Agent,A1084,True,0.14,False,0,False,False,0,0,False,-0.12,False,,2024-06-30,v1.0
P001545,C002371,18,M,Married,2,US,Low,Term,157000.0,109.03,Monthly,2013-07-03,,133,11,Agent,A1061,False,,True,1,False,True,0,1,False,0.08,False,,2024-06-30,v1.0
P001546,C000145,48,F,Married,1,UK,High,Term,506000.0,453.75,Monthly,2013-01-14,,139,11,Bank,,True,0.22,False,0,False,False,2,0,True,0.07,False,,2024-06-30,v1.0
P001547,C001981,48,F,Married,1,US,High,Term,188000.0,149.18,Monthly,2020-04-23,,50,4,Agent,A1001,False,,False,0,False,False,0,1,False,-0.0,False,,2024-06-30,v1.0
P001548,C000292,24,M,Married,0,FR,Mid,Whole,304000.0,404.91,Quarterly,2019-02-01,,65,5,Agent,A1046,False,,True,2,True,True,0,2,False,0.05,False,,2024-06-30,v1.0
P001549,C000431,33,F,Single,1,FR,,Term,352000.0,171.79,Monthly,2011-10-20,,154,12,Online,,False,,False,0,False,False,0,0,True,0.26,False,,2024-06-30,v1.0
P001550,C000704,78,U,Divorced,2,DE,Low,Term,121000.0,61.26,Monthly,2012-02-23,2012-10-20,8,0,Online,,False,,False,0,False,False,1,0,False,0.03,True,Price,2024-06-30,v1.0
P001551,C002996,41,U,Widowed,1,US,Mid,Universal,83000.0,100.17,Monthly,2013-03-28,2015-12-13,33,2,Agent,A1008,False,,False,0,False,False,0,1,False,-0.07,True,Price,2024-06-30,v1.0
P001552,C001998,53,M,Married,0,US,High,Term,232000.0,178.67,Quarterly,2022-08-04,,23,1,Employer,,False,,False,0,False,False,0,1,False,0.07,False,,2024-06-30,v1.0
P001553,C002632,37,M,Single,1,FR,Low,Term,110000.0,73.09,Monthly,2014-05-03,,123,10,Agent,A1040,False,,True,0,False,True,0,1,False,0.03,False,,2024-06-30,v1.0
P001554,C000398,19,M,Married,0,US,Low,Whole,630000.0,885.82,Quarterly,2020-02-25,,52,4,Agent,A1085,False,,True,1,False,False,1,0,False,-0.01,False,,2024-06-30,v1.0
P001555,C002864,42,F,Married,5,US,Low,Term,28000.0,25.41,Monthly,2015-02-12,2021-08-09,79,6,Bank,,True,0.11,False,0,False,False,0,0,False,0.02,True,Replacement,2024-06-30,v1.0
P001556,C000963,41,F,Widowed,1,IT,Mid,Term,110000.0,68.33,Annual,2023-01-22,,17,1,Bank,,False,,False,0,False,False,2,0,False,0.05,False,,2024-06-30,v1.0
P001557,C002234,40,F,Widowed,1,ES,Low,Whole,270000.0,367.07,Quarterly,2019-01-19,,66,5,Online,,False,,True,1,False,False,0,0,True,-0.0,False,,2024-06-30,v1.0
P001558,C002041,43,M,Divorced,1,IT,Mid,Universal,101000.0,112.45,Quarterly,2011-01-11,,163,13,Online,,False,,False,0,False,False,0,0,False,-0.01,False,,2024-06-30,v1.0
P001559,C001828,48,M,Single,0,ES,Mid,Term,438000.0,396.14,Monthly,2010-03-01,,174,14,Agent,A1067,False,,False,0,False,False,2,1,False,-0.02,False,,2024-06-30,v1.0
P001560,C002108,43,F,Widowed,0,IT,Low,Whole,266000.0,360.79,Monthly,2022-09-22,,21,1,Bank,,False,,False,0,False,False,0,0,False,0.07,False,,2024-06-30,v1.0
P001561,C000938,29,F,Married,3,DE,High,Term,102000.0,68.82,Annual,2011-10-19,,154,12,Online,,False,,False,0,False,False,1,1,False,-0.07,False,,2024-06-30,v1.0
P001562,C000709,50,F,Divorced,2,US,Low,Term,195000.0,133.28,Annual,2018-11-15,,68,5,Employer,,False,,True,0,True,False,0,0,False,-0.06,False,,2024-06-30,v1.0
P001563,C000806,21,M,Married,5,ES,Low,Term,61000.0,41.75,Monthly,2012-04-03,,149,12,Online,,False,,False,0,False,False,0,1,True,-0.0,False,,2024-06-30,v1.0
P001564,C001463,20,M,Single,4,IT,,Term,237000.0,146.78,Monthly,2018-08-10,2027-11-21,113,9,Online,,False,,True,2,False,False,1,2,True,-0.13,True,Life Event,2024-06-30,v1.0
P001565,C001325,53,M,Married,0,US,High,Term,416000.0,283.98,Monthly,2020-11-28,2029-07-14,105,8,Bank,,True,0.24,False,0,False,False,3,0,False,0.2,True,Life Event,2024-06-30,v1.0
P001566,C000010,51,M,Single,1,US,High,Universal,148000.0,182.54,Monthly,2018-10-16,,69,5,Employer,,False,,False,0,False,False,5,2,False,0.11,False,,2024-06-30,v1.0
P001567,C001085,44,M,Married,0,US,Low,Universal,164000.0,165.47,Monthly,2024-03-12,,3,0,Bank,,False,,False,0,False,False,0,2,False,0.08,False,,2024-06-30,v1.0
P001568,C001868,28,M,Divorced,1,ES,Low,Whole,104000.0,103.93,Monthly,2024-02-08,,4,0,Agent,A1099,False,,False,0,False,False,0,1,True,-0.01,False,,2024-06-30,v1.0
P001569,C002273,36,M,Single,3,UK,High,Term,97000.0,47.0,Monthly,2020-04-21,2024-07-29,52,4,Employer,,False,,False,0,False,False,1,3,False,0.21,True,Life Event,2024-06-30,v1.0
P001570,C002611,41,M,Single,2,US,Mid,Whole,480000.0,633.11,Monthly,2019-05-29,2020-09-20,16,1,Agent,A1069,False,,True,2,False,False,1,2,True,0.08,True,Life Event,2024-06-30,v1.0
P001571,C000771,25,M,Single,0,US,Low,Whole,212000.0,264.36,Annual,2014-07-09,,121,10,Agent,A1030,False,,False,0,False,False,0,1,False,0.07,False,,2024-06-30,v1.0
P001572,C001594,36,F,Married,3,ES,Mid,Term,782000.0,535.53,Monthly,2018-10-08,,69,5,Bank,,False,,False,0,False,False,1,2,False,-0.11,False,,2024-06-30,v1.0
P001573,C001607,52,M,Widowed,1,UK,High,Term,245000.0,184.55,Monthly,2010-09-07,,168,14,Agent,A1015,False,,True,2,False,False,0,1,True,-0.07,False,,2024-06-30,v1.0
P001574,C001333,62,F,Single,0,US,Low,Term,74000.0,41.62,Annual,2013-03-06,,137,11,Agent,A1019,True,0.13,True,0,False,False,0,1,False,0.11,False,,2024-06-30,v1.0
P001575,C000884,39,F,Single,1,US,Low,Term,822000.0,540.83,Quarterly,2019-10-23,,57,4,Employer,,True,0.13,False,0,False,False,0,2,False,0.21,False,,2024-06-30,v1.0
P001576,C001389,54,F,Divorced,3,US,,Term,60000.0,42.94,Monthly,2010-03-15,,174,14,Online,,False,,True,2,False,False,1,1,False,-0.06,False,,2024-06-30,v1.0
P001577,C000225,22,F,Divorced,3,US,Mid,Universal,125000.0,117.31,Monthly,2022-08-21,,22,1,Employer,,True,0.14,True,0,False,False,2,1,True,0.04,False,,2024-06-30,v1.0
P001578,C000824,52,M,Single,0,UK,Low,Term,184000.0,167.66,Monthly,2012-02-23,,150,12,Agent,A1061,True,0.22,False,0,False,False,0,0,False,-0.09,False,,2024-06-30,v1.0
P001579,C002265,35,F,Married,1,UK,High,Term,203000.0,152.69,Quarterly,2023-05-07,,14,1,Online,,True,0.06,False,0,False,False,0,0,False,0.07,False,,2024-06-30,v1.0
P001580,C000936,48,F,Married,4,US,High,Universal,106000.0,87.16,Quarterly,2016-05-15,,98,8,Agent,A1038,False,,True,1,False,False,0,1,False,-0.03,False,,2024-06-30,v1.0
P001581,C002800,42,F,Married,1,UK,Mid,Term,164000.0,113.99,Monthly,2012-08-09,,144,12,Online,,False,,False,0,False,False,0,1,True,0.11,False,,2024-06-30,v1.0
P001582,C002553,60,M,Married,1,US,Low,Whole,581000.0,729.45,Monthly,2018-05-24,,74,6,Bank,,True,0.08,False,3,False,False,1,0,True,0.09,False,,2024-06-30,v1.0
P001583,C002306,34,M,Widowed,4,ES,Ultra,Term,419000.0,325.6,Monthly,2014-08-13,,120,10,Employer,,True,0.12,False,0,False,False,0,0,False,-0.11,False,,2024-06-30,v1.0
P001584,C001911,52,M,Single,1,US,Mid,Term,585000.0,465.42,Monthly,2020-10-18,2030-03-30,115,9,Online,,True,0.18,False,0,False,False,0,3,False,-0.21,True,Life Event,2024-06-30,v1.0
P001585,C001796,41,F,Single,1,US,Mid,Term,89000.0,64.65,Monthly,2013-11-26,,128,10,Agent,A1003,True,0.25,False,0,False,False,0,1,False,0.02,False,,2024-06-30,v1.0
P001586,C000053,43,F,Married,4,US,Ultra,Term,200000.0,122.23,Annual,2023-06-04,,13,1,Agent,A1032,True,0.22,False,0,False,False,1,0,False,-0.04,False,,2024-06-30,v1.0
P001587,C000726,42,M,Married,0,US,High,Whole,314000.0,391.61,Quarterly,2017-05-19,,86,7,Agent,A1069,True,0.2,True,0,False,False,0,0,False,-0.05,False,,2024-06-30,v1.0
P001588,C002736,34,F,Widowed,3,US,Mid,Term,45000.0,32.01,Monthly,2017-05-16,2026-01-29,106,8,Online,,False,,True,1,True,False,0,1,False,0.25,True,Replacement,2024-06-30,v1.0
P001589,C001544,44,F,Married,1,US,Mid,Term,131000.0,120.08,Monthly,2023-05-01,,14,1,Online,,False,,True,3,False,False,0,2,False,-0.05,False,,2024-06-30,v1.0
P001590,C001043,44,M,Single,1,DE,Low,Whole,336000.0,507.26,Monthly,2022-09-01,,22,1,Online,,True,0.23,True,2,False,False,0,2,True,-0.01,False,,2024-06-30,v1.0
P001591,C001913,47,F,Married,3,US,High,Term,147000.0,109.63,Monthly,2015-06-24,,109,9,Employer,,True,0.09,False,0,False,False,0,0,False,-0.05,False,,2024-06-30,v1.0
P001592,C001776,46,F,Married,2,US,High,Whole,141000.0,199.19,Quarterly,2011-01-16,,163,13,Online,,False,,True,5,False,False,1,2,False,0.01,False,,2024-06-30,v1.0
P001593,C001596,54,M,Widowed,1,IT,Low,Term,211000.0,173.65,Monthly,2021-05-19,,37,3,Bank,,False,,True,2,False,False,0,0,True,0.02,False,,2024-06-30,v1.0
P001594,C001914,56,F,Married,1,US,High,Universal,379000.0,441.19,Monthly,2015-06-04,2018-08-17,39,3,Agent,A1006,False,,True,2,True,False,2,2,False,-0.14,True,Replacement,2024-06-30,v1.0
P001595,C002466,32,M,Married,2,FR,High,Term,186000.0,174.28,Monthly,2016-02-14,,101,8,Online,,False,,False,0,False,False,0,1,False,-0.06,False,,2024-06-30,v1.0
P001596,C002737,55,F,Married,0,US,Low,Term,36000.0,28.41,Quarterly,2016-08-30,,95,7,Bank,,False,,False,0,False,False,1,0,False,0.09,False,,2024-06-30,v1.0
P001597,C000849,30,F,Married,2,US,Mid,Term,375000.0,302.26,Quarterly,2016-12-25,,91,7,Online,,True,0.11,False,0,False,False,0,0,False,0.05,False,,2024-06-30,v1.0
P001598,C002109,52,F,Married,2,US,,Universal,66000.0,54.13,Quarterly,2021-09-13,2025-06-24,46,3,Online,,False,,False,0,False,False,1,0,False,0.08,True,Price,2024-06-30,v1.0
P001599,C002263,52,M,Single,2,US,High,Universal,70000.0,76.22,Monthly,2023-11-03,2031-08-23,95,7,Agent,A1037,False,,True,2,False,False,0,2,False,-0.01,True,Life Event,2024-06-30,v1.0
P001600,C000002,22,M,Divorced,0,IT,Low,Term,192000.0,119.34,Quarterly,2018-11-23,,68,5,Online,,True,0.06,False,0,False,False,1,1,False,-0.08,False,,2024-06-30,v1.0
P001601,C000159,46,M,Married,2,US,Mid,Whole,272000.0,257.3,Quarterly,2010-04-24,,172,14,Agent,A1080,False,,False,0,False,False,1,0,False,0.03,False,,2024-06-30,v1.0
P001602,C000780,39,F,Married,2,UK,Low,Term,102000.0,58.92,Monthly,2010-07-27,,169,14,Online,,False,,False,0,False,False,1,0,False,0.01,False,,2024-06-30,v1.0
P001603,C000892,35,M,Widowed,2,UK,Low,Term,268000.0,207.69,Quarterly,2015-08-01,,108,9,Online,,False,,True,0,False,False,2,0,False,0.06,False,,2024-06-30,v1.0
P001604,C002030,61,F,Divorced,2,US,Low,Whole,221000.0,245.8,Annual,2011-03-31,,161,13,Agent,A1000,False,,False,0,False,False,0,0,True,0.08,False,,2024-06-30,v1.0
P001605,C002376,37,M,Divorced,0,DE,Mid,Term,54000.0,32.46,Monthly,2011-08-25,,156,13,Bank,,False,,False,0,False,False,1,2,False,0.05,False,,2024-06-30,v1.0
P001606,C000579,35,M,Widowed,0,US,Low,Term,79000.0,60.54,Monthly,2014-10-23,,117,9,Online,,False,,False,0,False,False,0,1,False,0.07,False,,2024-06-30,v1.0
P001607,C001933,45,M,Single,1,DE,Mid,Whole,180000.0,198.67,Quarterly,2014-05-01,,123,10,Employer,,True,0.11,True,0,False,True,0,0,False,0.04,False,,2024-06-30,v1.0
P001608,C001380,53,U,Married,2,FR,Mid,Whole,227000.0,252.57,Monthly,2013-01-31,,138,11,Employer,,False,,True,2,True,False,0,1,False,0.05,False,,2024-06-30,v1.0
P001609,C001290,43,F,Married,1,US,Mid,Term,108000.0,75.31,Annual,2012-06-22,2021-11-02,114,9,Online,,False,,True,0,False,False,0,3,False,0.06,True,Replacement,2024-06-30,v1.0
P001610,C001640,58,M,Single,0,US,,Term,43000.0,31.79,Monthly,2011-10-16,,154,12,Online,,False,,False,0,False,False,1,0,False,0.01,False,,2024-06-30,v1.0
P001611,C000951,51,M,Divorced,1,US,Low,Term,96000.0,84.26,Monthly,2015-03-23,,112,9,Bank,,False,,True,2,False,False,0,0,False,0.09,False,,2024-06-30,v1.0
P001612,C002682,18,F,Married,2,US,Low,Term,249000.0,143.77,Annual,2010-03-19,,173,14,Online,,False,,False,0,False,False,1,1,False,0.16,False,,2024-06-30,v1.0
P001613,C000987,38,M,Married,0,US,Low,Term,164000.0,82.19,Monthly,2021-04-23,,38,3,Agent,A1052,True,0.17,False,0,False,False,2,0,True,0.04,False,,2024-06-30,v1.0
P001614,C001218,38,F,Widowed,0,ES,Mid,Universal,300000.0,333.96,Monthly,2011-08-11,2018-02-05,79,6,Agent,A1047,False,,False,0,False,False,1,1,False,0.0,True,Life Event,2024-06-30,v1.0
P001615,C000920,50,F,Single,1,US,Mid,Term,271000.0,217.89,Monthly,2011-03-03,2014-06-15,40,3,Agent,A1080,False,,False,0,False,False,0,1,False,0.02,True,Price,2024-06-30,v1.0
P001616,C002785,18,F,Married,1,US,Low,Whole,65000.0,76.01,Quarterly,2015-12-19,,103,8,Agent,A1093,False,,False,0,False,False,2,2,False,0.05,False,,2024-06-30,v1.0
P001617,C001355,75,F,Married,2,US,Mid,Universal,98000.0,111.61,Monthly,2016-11-09,,93,7,Agent,A1005,True,0.17,False,0,False,False,1,1,False,0.12,False,,2024-06-30,v1.0
P001618,C000169,51,F,Single,2,US,Low,Whole,355000.0,433.76,Monthly,2018-09-14,,70,5,Agent,A1056,False,,False,0,False,False,0,0,False,-0.03,False,,2024-06-30,v1.0
P001619,C000520,46,F,Single,1,US,Low,Term,222000.0,135.35,Annual,2018-03-24,,76,6,Bank,,False,,False,0,False,False,1,0,False,0.02,False,,2024-06-30,v1.0
P001620,C001486,59,F,Divorced,0,US,Mid,Whole,309000.0,411.18,Monthly,2016-05-15,2023-04-09,84,7,Bank,,False,,False,0,False,False,2,0,False,0.11,True,Life Event,2024-06-30,v1.0
P001621,C000039,73,F,Married,0,US,Low,Universal,314000.0,354.35,Quarterly,2020-05-19,,50,4,Agent,A1093,False,,True,1,True,False,2,2,False,-0.09,False,,2024-06-30,v1.0
P001622,C001560,55,M,Divorced,1,US,Mid,Term,381000.0,284.61,Monthly,2011-08-31,,156,13,Agent,A1081,False,,False,0,False,False,0,1,False,0.17,False,,2024-06-30,v1.0
P001623,C001418,56,M,Married,0,DE,,Term,46000.0,31.19,Monthly,2021-01-15,,42,3,Online,,False,,False,0,False,False,0,3,False,-0.09,False,,2024-06-30,v1.0
P001624,C000954,46,M,Single,1,IT,Low,Term,116000.0,74.82,Quarterly,2012-10-24,,142,11,Agent,A1003,False,,False,0,False,False,0,0,False,0.01,False,,2024-06-30,v1.0
P001625,C000983,43,F,Single,1,US,Mid,Term,246000.0,185.48,Monthly,2016-03-15,,100,8,Agent,A1095,False,,False,0,False,False,0,1,False,0.08,False,,2024-06-30,v1.0
P001626,C000974,39,F,Married,2,FR,High,Term,270000.0,166.93,Monthly,2014-07-17,,121,10,Bank,,False,,False,0,False,False,1,0,True,0.03,False,,2024-06-30,v1.0
P001627,C000037,35,M,Widowed,0,US,Low,Whole,740000.0,759.25,Quarterly,2015-03-11,,113,9,Agent,A1066,False,,False,0,False,False,1,1,True,0.01,False,,2024-06-30,v1.0
P001628,C002375,36,M,Single,2,FR,,Whole,619000.0,809.26,Monthly,2010-10-13,,166,13,Online,,True,0.07,True,1,True,False,0,3,False,-0.01,False,,2024-06-30,v1.0
P001629,C001274,28,M,Widowed,0,US,Low,Term,348000.0,305.57,Quarterly,2019-05-23,,62,5,Agent,A1066,False,,False,0,False,False,0,0,False,0.08,False,,2024-06-30,v1.0
P001630,C001199,44,F,Widowed,0,FR,Mid,Whole,157000.0,230.7,Monthly,2013-03-30,,137,11,Agent,A1045,False,,True,0,False,True,0,0,False,0.11,False,,2024-06-30,v1.0
P001631,C001625,24,F,Widowed,2,IT,,Term,283000.0,194.56,Quarterly,2013-12-11,,128,10,Online,,True,0.13,False,0,False,False,0,0,False,0.1,False,,2024-06-30,v1.0
P001632,C000913,47,F,Married,1,FR,Mid,Whole,877000.0,989.81,Monthly,2019-11-13,,56,4,Agent,A1052,False,,False,0,False,False,0,1,False,0.08,False,,2024-06-30,v1.0
P001633,C000453,44,M,Widowed,1,FR,Mid,Whole,626000.0,587.53,Quarterly,2015-07-08,,109,9,Agent,A1055,False,,True,1,False,False,0,0,False,0.09,False,,2024-06-30,v1.0
